u,Intercept,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_Nonfinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Fin,DTD_Median_Nfin,dummy_for_NM
449,-2.612612795885476,0.6524815601261768,7.6157358388902745,-0.021129401430515074,-0.0009413756075523138,-0.0893521287115849,-0.1504276397464229,-1.4003226382302978,-0.6840368950710176,-0.14453122450493625,-0.5502337139386986,-0.021146960853927945,1.0051548997529725,0.002512876806524641,-0.002989100493696731,-0.03289236084577886,-0.014473527107702404,0.0
450,-2.6121791611548133,0.6526847105334883,7.625297690396935,-0.021169195772255407,-0.0009420889130858038,-0.08920907342144652,-0.15023827531005082,-1.400111435144952,-0.6829817146841346,-0.14454757819883762,-0.5499175509952873,-0.021117245845382188,1.0038400071785167,0.0025217407667629086,-0.0031046454946283136,-0.03290045627070469,-0.014468291202876734,0.0
451,-2.611746381153079,0.6528855811734309,7.634846688174321,-0.021208962654048858,-0.0009427992496685438,-0.08906615927241845,-0.15004925810376993,-1.3999002516235184,-0.6819290128757208,-0.14456385790578324,-0.5496007917895087,-0.021087544388607694,1.002527736072089,0.0025305950770239042,-0.003219507999040458,-0.032908448095922874,-0.014463057885973922,0.0
452,-2.611314454382534,0.6530841809386718,7.644382845392636,-0.021248702091282618,-0.0009435066247272322,-0.08892338613542179,-0.14986058742624006,-1.399689087664325,-0.6808787831559956,-0.14458006373388477,-0.5492834417798134,-0.021057856478144153,1.0012180802093467,0.002539439745913191,-0.003333691463528715,-0.03291633672255814,-0.014457827155546022,0.0
453,-2.6108833793479653,0.653280518692128,7.653906175209533,-0.021288414099335542,-0.0009442110456718984,-0.08878075388149302,-0.14967226257744345,-1.3994779432657007,-0.6798310190505594,-0.14459619579112,-0.5489655063963403,-0.02102818210853318,0.9999110333821446,0.0025482747820290996,-0.003447199327887965,-0.032924122550413694,-0.014452599010145947,0.0
454,-2.610453154556687,0.6534746032670583,7.6634166907701164,-0.021328098693578584,-0.0009449125198959392,-0.08863826238178321,-0.14948428285868331,-1.3992668184259667,-0.6787857141003775,-0.1446122541853333,-0.548646991041047,-0.020998521274318657,0.9986065893984907,0.002557100193962764,-0.003560035015192642,-0.032931805977975334,-0.014447373448327477,0.0
455,-2.610023778518534,0.6536664434671596,7.672914405207025,-0.02136775588937438,-0.0009456110547761562,-0.08849591150755837,-0.14929664757258218,-1.399055713143464,-0.6777428618617632,-0.14462823902423555,-0.548327901087837,-0.020968873970046528,0.9973047420825021,0.0025659159902980534,-0.003672201931876687,-0.03293938740241555,-0.01444215046864525,0.0
456,-2.6095952497458548,0.6538560480666598,7.682399331640374,-0.021407385702077515,-0.0009463066576727886,-0.08835370113019947,-0.14910935602308031,-1.3988446274165065,-0.6767024559063635,-0.14464415041540402,-0.5480082418826879,-0.02093924019026474,0.9960054852743603,0.0025747221796116222,-0.003783703467813204,-0.032946867219597685,-0.014436930069654772,0.0
457,-2.6091675667535137,0.6540434258104099,7.691871483177791,-0.021446988147034905,-0.0009469993359295512,-0.08821163112120153,-0.14892240751543406,-1.398633561243423,-0.6756644898211404,-0.14465998846628295,-0.5476880187437797,-0.020909619929523737,0.994708812830267,0.0025835187704729428,-0.0038945429963937322,-0.032954245824079874,-0.014431712249912408,0.0
458,-2.6087407280588812,0.6542285854139797,7.701330872914421,-0.02148656323958457,-0.0009476890968736687,-0.08806970135217482,-0.1487358013562145,-1.398422514622538,-0.6746289572083565,-0.1446757532841836,-0.5473672369616196,-0.02088001318237556,0.9934147186224015,0.0025923057714442588,-0.004004723874606778,-0.03296152360911926,-0.014426497007975376,0.0
459,-2.6083147321818334,0.6544115355637485,7.7107775139329995,-0.02152611099505734,-0.0009483759478159129,-0.08792791169484321,-0.14854953685330563,-1.39821148755219,-0.6735958516855566,-0.14469144497628428,-0.5470459017991701,-0.02085041994337463,0.9921231965388745,0.0026010831910806167,-0.0041142494431165855,-0.03296870096667592,-0.014421284342401764,0.0
460,-2.6078895776447446,0.6545922849169995,7.72021141930373,-0.02156563142877523,-0.0009490598960506344,-0.08778626202104564,-0.14836361331590292,-1.3980004800306984,-0.6725651668855528,-0.14470706364963054,-0.5467240184919742,-0.020820840207077456,0.9908342404836861,0.0026098510379298635,-0.0042231230263410635,-0.03297577828741699,-0.01441607425175053,0.0
461,-2.607465262972485,0.6547708421020096,7.729632602084427,-0.021605124556052527,-0.0009497409488558041,-0.08764475220273482,-0.14817803005451152,-1.3977894920563887,-0.671536896456405,-0.14472260941113554,-0.5464015922482797,-0.02079127396804254,0.9895478443766821,0.0026186093205326595,-0.004331347932529525,-0.032982755960720686,-0.014410866734581463,0.0
462,-2.6070417866924185,0.6549472157181442,7.739041075320467,-0.02164459039219556,-0.000950419113493041,-0.0875033821119776,-0.14799278638094499,-1.3975785236275906,-0.6705110340614061,-0.14473808236757985,-0.5460786282491645,-0.020761721220830823,0.9882640021535096,0.002627358047422499,-0.004438927453840058,-0.03298963437468024,-0.014405661789455224,0.0
463,-2.6066191473343934,0.6551214143359466,7.7484368520447955,-0.021684028952502238,-0.0009510943972076541,-0.08736215162095495,-0.14780788160832334,-1.3973675747426317,-0.6694875733790632,-0.14475348262561172,-0.5457551316486609,-0.020732181960004925,0.9869827077655742,0.0026360972271256785,-0.004545864866416394,-0.03299641391610804,-0.014400459414933345,0.0
464,-2.606197343430743,0.6552934464972305,7.757819945277968,-0.021723440252262794,-0.0009517668072286744,-0.0872210606019617,-0.14762331505107162,-1.3971566453998452,-0.6684665081030803,-0.14476881029174757,-0.5454311075738784,-0.020702656180129772,0.9857039551799971,0.002644826868161321,-0.004652163430464706,-0.03300309497053948,-0.014395259609578201,0.0
465,-2.60577637351628,0.6554633207151717,7.767190368028122,-0.02176282430675898,-0.0009524363507688882,-0.08708010892740667,-0.14743908602491834,-1.3969457355975516,-0.6674478319423415,-0.14478406547237171,-0.5451065611251272,-0.020673143875772397,0.9844277383795711,0.0026535469790414106,-0.0047578263903296225,-0.033009677922237066,-0.014390062371953028,0.0
466,-2.605356236128291,0.6556310454743977,7.776548133291048,-0.021802181131264902,-0.0009531030350248769,-0.08693929646981205,-0.14725519384689373,-1.3967348453340869,-0.6664315386208923,-0.14479924827373672,-0.5447814973760408,-0.020643645041501894,0.9831540513627183,0.002662257568270739,-0.004862856974570326,-0.03301616315419425,-0.014384867700621914,0.0
467,-2.6049369298065352,0.6557966292310783,7.785893254050125,-0.021841510741046434,-0.000953766867177047,-0.08679862310181388,-0.14707163783532826,-1.3965239746077684,-0.6654176218779217,-0.14481435880196342,-0.5444559213736969,-0.020614159671889606,0.981882888143447,0.002670958644346972,-0.004967258396035942,-0.03302255104813955,-0.014379675594149805,0.0
468,-2.6045184530932364,0.6559600804130183,7.795225743276408,-0.021880813151361277,-0.000954427854389669,-0.08665808869616165,-0.1468884173098508,-1.396313123416933,-0.6644060754677448,-0.14482939716304116,-0.54412983813874,-0.020584687761508624,0.9806142427513092,0.002679650215760601,-0.005071033851940743,-0.03302884198454036,-0.014374486051102517,0.0
469,-2.6041008045330822,0.6561214074197438,7.804545613928576,-0.02192008837745933,-0.000955086003810908,-0.08651769312571832,-0.1467055315913873,-1.3961022917599073,-0.6633968931597836,-0.1448443634628281,-0.5438032526655022,-0.020555229304934523,0.9793481092313571,0.0026883322909950175,-0.005174186523938987,-0.0330350363426069,-0.014369299070046701,0.0
470,-2.60368398267322,0.656280618622595,7.813852878952973,-0.02195933643458236,-0.0009557413225728627,-0.08637743626346003,-0.1465229800021589,-1.3958914796350168,-0.6623900687385497,-0.14485925780705106,-0.5434761699221221,-0.020525784296744766,0.9780844816441018,0.002697004878526423,-0.005276719578199321,-0.03304113450029622,-0.014364114649549873,0.0
471,-2.6032679860632504,0.6564377223648132,7.823147551283626,-0.02199855733796391,-0.0009563938177915967,-0.0862373179824762,-0.14634076186568057,-1.3956806870405982,-0.6613855960036243,-0.14487408030130597,-0.5431485948506665,-0.020496352731519098,0.9768233540654699,0.0027056679868239313,-0.005378636165478942,-0.033047136834315996,-0.014358932788180397,0.0
472,-2.6028528132552236,0.6565927269616331,7.832429643842234,-0.022037751102829798,-0.0009570434965671755,-0.08609733815596951,-0.14615887650675902,-1.3954699139749789,-0.6603834687696412,-0.14488883105105776,-0.5428205323672483,-0.020466934603839085,0.975564720586762,0.002714321624349525,-0.005479939421197247,-0.03305304372012853,-0.014353753484507495,0.0
473,-2.602438462803639,0.6567456407003682,7.8416991695382325,-0.022076917744397663,-0.0009576903659836986,-0.08595749665725529,-0.14597732325149163,-1.3952591604364755,-0.6593836808662665,-0.14490351016164066,-0.5424919873621461,-0.020437529908288482,0.97430857531461,0.002722965799558035,-0.005580632465509397,-0.033058855531954555,-0.014348576737101243,0.0
474,-2.602024933265436,0.6568964718405023,7.850956141268706,-0.022116057277877254,-0.0009583344331093353,-0.08581779335976217,-0.1457961014272644,-1.3950484264234313,-0.658386226138181,-0.1449181177382584,-0.5421629646999223,-0.020408138639453306,0.9730549123709356,0.00273160052089723,-0.0056807184033790675,-0.03306457264277716,-0.014343402544532561,0.0
475,-2.601612223199993,0.6570452286137757,7.860200571918505,-0.022155169718469946,-0.0009589757049963597,-0.08567822813703128,-0.14561521036275044,-1.3948377119341748,-0.6573910984450596,-0.14493265388598436,-0.5418334692195406,-0.020378760791921573,0.9718037258929072,0.002740225796807742,-0.005780200324651638,-0.03307019542434558,-0.014338230905373226,0.0
476,-2.6012003311691223,0.6571919192242748,7.86943247436016,-0.02219425508136944,-0.0009596141886811829,-0.08553880086271684,-0.1454346493879084,-1.3946270169670292,-0.6563982916615534,-0.14494711870976135,-0.5415035057344831,-0.02034939636028338,0.9705550100328999,0.002748841635723089,-0.00587908130412601,-0.03307572424717917,-0.014333061818195875,0.0
477,-2.600789255737067,0.6573365518485198,7.878651861454009,-0.02223331338176153,-0.0009602498911843885,-0.08539951141058517,-0.14525441783398063,-1.394416341520325,-0.6554077996772691,-0.14496151231440235,-0.5411730790328679,-0.02032004533913081,0.9693087589584524,0.0027574480460697353,-0.0059773644016269945,-0.033081159480571096,-0.014327895281573983,0.0
478,-2.6003789954704954,0.6574791346355511,7.887858746048087,-0.022272344634823617,-0.0009608828195107681,-0.0852603596545155,-0.14507451503349172,-1.3942056855923939,-0.6544196163967513,-0.14497583480459025,-0.5408421938775644,-0.020290707723058285,0.9680649668522261,0.0027660450362670262,-0.006075052662076835,-0.03308650149259228,-0.01432273129408188,0.0
479,-2.5999695489384993,0.6576196757070178,7.897053140978236,-0.02231134885572521,-0.0009615129806493522,-0.08512134546849945,-0.14489494032024677,-1.3939950491815707,-0.6534337357394606,-0.14499008628487825,-0.5405108550063095,-0.020261383506662033,0.9668236279119633,0.0027746326147272326,-0.006172149115566586,-0.03309175065009512,-0.014317569854294743,0.0
480,-2.5995609147125878,0.6577581831572638,7.906235059068041,-0.02235032605962806,-0.0009621403815734458,-0.08498246872664081,-0.1447156930293297,-1.3937844322861743,-0.6524501516397554,-0.14500426685968987,-0.5401790671318226,-0.020232072684540543,0.9655847363504461,0.002783210789855537,-0.006268656777427106,-0.03309690731871741,-0.01431241096078861,0.0
481,-2.599153091366683,0.6578946650534149,7.915404513128867,-0.022389276261685718,-0.0009627650292406629,-0.08484372930315551,-0.1445367724971016,-1.3935738349045481,-0.6514688580468717,-0.14501837663331876,-0.539846834941921,-0.020202775251294453,0.9643482863954556,0.0027917795700500674,-0.006364578648299646,-0.03310197186288598,-0.014307254612140344,0.0
482,-2.5987460774771187,0.6580291294354659,7.924561515959915,-0.02242819947704384,-0.0009633869305929601,-0.08470512707237199,-0.1443581780611991,-1.3933632570350072,-0.6504898489249029,-0.1450324157099299,-0.5395141630996324,-0.02017349120152649,0.9631142722897296,0.0028003389637018604,-0.006459917714206287,-0.033106944645820605,-0.014302100806927679,0.0
483,-2.5983398716226342,0.6581615843163662,7.933706080348188,-0.022467095720839887,-0.0009640060925566678,-0.08456666190873022,-0.14417990906053263,-1.3931526986758966,-0.6495131182527796,-0.14504638419355836,-0.539181056243311,-0.020144220529841092,0.9618826882909229,0.002808888979194934,-0.006554676946619847,-0.033111826029537716,-0.01429694954372919,0.0
484,-2.5979344723843707,0.6582920376821048,7.942838219068468,-0.02250596500820376,-0.0009646225220425287,-0.0844283336867825,-0.1440019648352849,-1.3929421598255423,-0.6485386600242499,-0.14506028218811062,-0.538847518986749,-0.020114963230845332,0.9606535286715662,0.002817429624906217,-0.006648859302533561,-0.033116616374854115,-0.014291800821124292,0.0
485,-2.5975298783458682,0.6584204974917979,7.951957944883427,-0.02254480735425694,-0.0009652362259457269,-0.08429014228119269,-0.1438243447269091,-1.392731640482268,-0.6475664682478578,-0.14507410979736415,-0.53851355591929,-0.020085719299148,0.9594267877190247,0.002825960909205594,-0.006742467724530368,-0.03312131604139083,-0.014286654637693257,0.0
486,-2.5971260880930584,0.6585469716777727,7.961065270543534,-0.022583622774113018,-0.0009658472111459236,-0.08415208756673642,-0.14364704807812717,-1.392521140644417,-0.646596536946924,-0.14508786712496757,-0.5381791716059406,-0.020056488729360143,0.9582024597354578,0.002834482840455927,-0.006835505140852058,-0.03312592538757679,-0.014281510992017193,0.0
487,-2.596723100214266,0.6586714681456535,7.970160208787149,-0.02262241128287806,-0.0009664554845072905,-0.08401416941830112,-0.1434700742329283,-1.392310660310309,-0.6456288601595253,-0.14510155427444094,-0.5378443705874837,-0.020027271516094854,0.9569805390377791,0.0028429954270130014,-0.006927974465467654,-0.03313044477065248,-0.014276369882678058,0.0
488,-2.5963209133002003,0.6587939947744461,7.979242772340442,-0.02266117289564956,-0.0009670610528785433,-0.08387638771088546,-0.14329342253656702,-1.3921001994782896,-0.6446634319384721,-0.14511517134917593,-0.537509157380588,-0.019998067653967198,0.9557610199576152,0.0028514986772256268,-0.007019878598142099,-0.033134874546673784,-0.01427123130825866,0.0
489,-2.5959195259439527,0.6589145594166228,7.9883129739175365,-0.02269990762751747,-0.0009676639230929739,-0.08373874231959988,-0.14311709233556186,-1.3918897581466727,-0.6437002463512901,-0.14512871845243572,-0.5371735364779202,-0.01996887713759461,0.9545438968412661,0.0028599925994355303,-0.007111220424503975,-0.03313921507051557,-0.014266095267342642,0.0
490,-2.5955189367409934,0.659033169898206,7.997370826220387,-0.02273861549356356,-0.0009682641019684848,-0.08360123311966582,-0.14294108297769326,-1.3916793363137994,-0.6427392974801971,-0.14514219568735565,-0.5368375123482537,-0.019939699961596183,0.9533291640496643,0.0028684772019774655,-0.00720200281611337,-0.03314346669587547,-0.014260961758514495,0.0
491,-2.5951191442891663,0.6591498340188529,8.006416341938849,-0.022777296508861688,-0.0009688615963076212,-0.0834638599864162,-0.14276539381200218,-1.3914689339780004,-0.6417805794220833,-0.1451556031569427,-0.5365010894365809,-0.019910536120593486,0.952116815958336,0.0028769524931791463,-0.007292228630529252,-0.03314762977527749,-0.014255830780359559,0.0
492,-2.594720147188686,0.6592645595519392,8.015449533750733,-0.022815950688477832,-0.000969456412897606,-0.08332662279529493,-0.14259002418878824,-1.3912585511376054,-0.6408240862884893,-0.1451689409640763,-0.5361642721642198,-0.019881385609210007,0.9509068469573595,0.00288541848136127,-0.007381900711376441,-0.033151704660075686,-0.014250702331464011,0.0
493,-2.594321944042133,0.6593773542446429,8.02447041432171,-0.022854578047469962,-0.000970048558510371,-0.08318952142185704,-0.14241497345960813,-1.3910481877909464,-0.6398698122055863,-0.145182209211508,-0.5358270649289248,-0.019852248422071332,0.9496992514513268,0.0028938751748375587,-0.007471021888412366,-0.03315569170045785,-0.014245576410414868,0.0
494,-2.5939245334544507,0.6594882258180276,8.03347899630545,-0.022893178600888364,-0.0009706380399025899,-0.08305255574176848,-0.14224024097727384,-1.3908378439363618,-0.6389177513141524,-0.1451954080018618,-0.5354894721049948,-0.019823124553805,0.9484940238593034,0.002902322581914732,-0.007559594977593509,-0.033159591245449156,-0.014240453015799997,0.0
495,-2.5935279140329404,0.659597181967124,8.04247529234351,-0.022931752363774833,-0.0009712248638157121,-0.08291572563080596,-0.142065826095851,-1.3906275195721738,-0.6379678977695526,-0.14520853743763437,-0.5351514980433801,-0.019794013999040926,0.9472911586147879,0.0029107607108924973,-0.007647622781141533,-0.033163403642915715,-0.014235332146208094,0.0
496,-2.593132084387259,0.6597042303610161,8.051459315065433,-0.02297029935116379,-0.0009718090369759966,-0.08277903096485695,-0.1418917281706572,-1.390417214696729,-0.6370202457417178,-0.14522159762119496,-0.5348131470717912,-0.019764916752410773,0.946090650165674,0.0029191895700635953,-0.007735108087608966,-0.03316712923956833,-0.014230213800228712,0.0
497,-2.5927370431294126,0.6598093786429196,8.060431077088712,-0.02300881957808137,-0.0009723905660945416,-0.08264247161991976,-0.14171794655826017,-1.3902069293083448,-0.636074789415121,-0.14523458865478603,-0.5344744234948051,-0.01973583280854847,0.94489249297421,0.002927609167713781,-0.00782205367194487,-0.03317076838096601,-0.014225097976452227,0.0
498,-2.5923427888737547,0.6599126344302675,8.069390591018823,-0.023047313059546035,-0.0009729694578673204,-0.08250604747210315,-0.1415444806164763,-1.389996663405356,-0.6351315229887577,-0.14524751064052271,-0.5341353315939719,-0.01970676216209004,0.94369668151696,0.0029360195121218512,-0.00790846229555979,-0.03317432141151955,-0.014219984673469875,0.0
499,-2.5919493202369823,0.6600140053147903,8.078337869449227,-0.023085779810568204,-0.0009735457189752113,-0.0823697583976261,-0.1413713297043686,-1.3897864169861036,-0.6341904406761225,-0.14526036368039352,-0.5337958756279211,-0.01967770480767355,0.9425032102847648,0.002944420611559592,-0.007994336706390687,-0.03317778867449521,-0.014214873889873709,0.0
500,-2.5915566358381303,0.6601134988625992,8.087272924961402,-0.02312421984615029,-0.0009741193560840319,-0.08223360427281823,-0.14119849318224545,-1.3895761900489179,-0.6332515367051876,-0.14527314787626025,-0.5334560598324668,-0.01964866073993897,0.9413120737827024,0.002952812474291888,-0.008079679638965581,-0.03318117051201823,-0.014209765624256632,0.0
501,-2.59116473429857,0.6602111226142652,8.096195770124822,-0.023162633181286855,-0.0009746903758445732,-0.0820975849741194,-0.14102597041165832,-1.3893659825921276,-0.6323148053183814,-0.14528586332985827,-0.5331158884207136,-0.01961962995352856,0.9401232665300495,0.0029611951085766054,-0.008164493814467752,-0.03318446726507641,-0.014204659875212394,0.0
502,-2.590773614242002,0.6603068840849032,8.105106417496975,-0.023201019830964772,-0.0009752587848926263,-0.08196170037807941,-0.14085376075540063,-1.3891557946140654,-0.631380240772565,-0.1452985101427964,-0.5327753655831602,-0.01959061244308677,0.938936783060243,0.002969568522664706,-0.008248781940799477,-0.033187679273523674,-0.014199556641335563,0.0
503,-2.5903832742944553,0.6604007907642515,8.114004879623394,-0.023239379810162716,-0.000975824589849022,-0.0818259503613584,-0.14068186357750553,-1.388945626113076,-0.6304478373390104,-0.14531108841655738,-0.532434495487805,-0.019561608203259622,0.9377526179208397,0.0029779327248001903,-0.008332546712646036,-0.033190806876083626,-0.014194455921221562,0.0
504,-2.589993713084282,0.6604928501167526,8.122891169037658,-0.023277713133851626,-0.0009763877973196573,-0.08169033480072636,-0.14051027824324452,-1.3887354770874811,-0.6295175893033792,-0.14532359825249788,-0.5320932822802485,-0.01953261722869583,0.9365707656734804,0.0029862877232201108,-0.008415790811538731,-0.03319385041035304,-0.01418935771346664,0.0
505,-2.589604929242155,0.6605830695816336,8.131765298261364,-0.023316019816994424,-0.0009769484138955307,-0.08155485357306295,-0.1403390041191257,-1.3885253475356132,-0.6285894909656984,-0.14533603975184844,-0.5317517300837977,-0.01950363951404572,0.935391220893849,0.002994633526154599,-0.008498516905917977,-0.03319681021280544,-0.014184262016667882,0.0
506,-2.5892169214010607,0.6606714565729881,8.140627279804258,-0.023354299874546246,-0.0009775064461527733,-0.08141950655535793,-0.14016804057289178,-1.388315237455817,-0.6276635366403391,-0.1453484130157141,-0.5314098429995686,-0.019474675053961915,0.934213978171635,0.0030029701418268304,-0.008580727651196163,-0.03319968661879458,-0.014179168829423218,0.0
507,-2.5888296881962995,0.6607580184798529,8.149477126164056,-0.023392553321454256,-0.0009780619006526823,-0.0812842936247106,-0.13999738697351866,-1.388105146846414,-0.6267397206559937,-0.14536071814507412,-0.5310676251065883,-0.01944572384309888,0.933039032110495,0.0030112975784531157,-0.00866242568981998,-0.033202479962557936,-0.014174078150331407,0.0
508,-2.5884432282654783,0.6608427626662916,8.158314849826642,-0.023430780172657917,-0.0009786147839417492,-0.08114921465832979,-0.13982704269121354,-1.387895075705744,-0.6258180373556519,-0.14537295524078225,-0.5307250804618979,-0.019416785876113507,0.9318663773280151,0.00301961584424279,-0.008743613651332596,-0.033205190577220205,-0.014168989977992036,0.0
509,-2.588057540248509,0.660925696471471,8.16714046326597,-0.023468980443088587,-0.0009791651025516971,-0.08101426953353393,-0.1396570070974133,-1.3876850240321443,-0.6248984810965803,-0.1453851244035669,-0.5303822131006528,-0.019387861147664505,0.9306960084556729,0.0030279249473983095,-0.008824294152435436,-0.033207818794796895,-0.014163904311005535,0.0
510,-2.5876726227876032,0.6610068272097422,8.175953978944108,-0.02350715414766997,-0.0009797128629995078,-0.08087945812775066,-0.13948727956478266,-1.3874749918239504,-0.623981046250297,-0.14539722573403147,-0.5300390270362251,-0.019358949652412645,0.9295279201387983,0.003036224896115202,-0.008904469797049827,-0.03321036494619757,-0.014158821147973176,0.0
511,-2.5872884745272695,0.66108616217072,8.184755409311233,-0.0235453013013174,-0.000980258071787457,-0.08074478031851703,-0.1393178594672124,-1.3872649790794869,-0.6230657272025505,-0.14540925933265395,-0.5296955262603033,-0.019330051385020947,0.9283621070365369,0.0030445156985821303,-0.008984143176378107,-0.03321282936122949,-0.014153740487497037,0.0
512,-2.5869050941143095,0.6611637086193584,8.193544766805678,-0.02358342191893917,-0.0009808007354031442,-0.08061023598347927,-0.13914874617981796,-1.387054985797093,-0.6221525183532952,-0.14542122529978774,-0.5293517147429929,-0.01930116634015421,0.9271985638218119,0.0030527973629808198,-0.00906331686896486,-0.03321521236860106,-0.014148662328180059,0.0
513,-2.586522480197812,0.6612394737960342,8.202322063853877,-0.023621516015435166,-0.000981340860319525,-0.08047582500039288,-0.13897993907893716,-1.3868450119751101,-0.6212414141166697,-0.1454331237356613,-0.5290075964329166,-0.019272294512479592,0.9260372851812861,0.0030610698974861423,-0.00914199344075721,-0.03321751429592513,-0.014143586668625993,0.0
514,-2.586140631429154,0.6613134649166209,8.211087312870468,-0.02365958360569725,-0.000981878452994942,-0.08034154724712195,-0.13881143754212905,-1.386635057611863,-0.6203324089209722,-0.1454449547403786,-0.5286631752573128,-0.019243435896666116,0.9248782658153258,0.0030693333102660737,-0.009220175445165513,-0.03321973546972255,-0.014138513507439431,0.0
515,-2.585759546461991,0.6613856891725691,8.219840526258222,-0.0236976247046099,-0.0009824135198731572,-0.08020740260163978,-0.13864324094817165,-1.3864251227056894,-0.6194254972086384,-0.14545671841391913,-0.5283184551221349,-0.019214590487384914,0.9237215004379606,0.0030775876094817204,-0.009297865423123372,-0.033221876215425564,-0.014133442843225796,0.0
516,-2.5853792239522573,0.6614561537309834,8.22858171640809,-0.023735639327049425,-0.000982946067383384,-0.08007339094202849,-0.13847534867706057,-1.3862152072549316,-0.6185206734362172,-0.14546841485613807,-0.5279734399121507,-0.019185758279309267,0.9225669837768492,0.003085832803287289,-0.009375065903147378,-0.03322393685738121,-0.014128374674591338,0.0
517,-2.5849996625581597,0.6615248657347006,8.23731089569922,-0.02377362748788463,-0.0009834761019403174,-0.07993951214647885,-0.1383077601100072,-1.3860053112579156,-0.6176179320743477,-0.14548004416676627,-0.5276281334910384,-0.0191569392671145,0.9214147105732403,0.0030940688998301515,-0.009451779401396729,-0.03322591771885467,-0.014123309000143141,0.0
518,-2.584620860940176,0.6615918323023662,8.246028076498934,-0.023811589201975913,-0.0009840036299441645,-0.0798057660932901,-0.1381404746294367,-1.3857954347129844,-0.6167172676077356,-0.14549160644541068,-0.5272825397014864,-0.01912813344547793,0.9202646755819359,0.0031022959072508132,-0.009528008421732473,-0.03322781912203274,-0.014118245818489117,0.0
519,-2.5842428177610506,0.6616570605285131,8.254733271162795,-0.023849524484176227,-0.0009845286577806792,-0.07967215266087019,-0.13797349161898667,-1.3855855776184667,-0.61581867453513,-0.14550310179155437,-0.5269366623652894,-0.019099340809078817,0.9191168735712542,0.003110513833682921,-0.009603755455776353,-0.03322964138802713,-0.014113185128238004,0.0
520,-2.5838655316857886,0.6617205574836356,8.263426492034547,-0.023887433349330894,-0.0009850511918211894,-0.07953867172773559,-0.1378068104635051,-1.3853757399726945,-0.6149221473692988,-0.14551453030455655,-0.526590505283445,-0.01907056135259874,0.9179712993229937,0.003118722687253258,-0.009679022982969673,-0.03323138483687788,-0.014108126927999377,0.0
521,-2.583489001381656,0.661782330214269,8.272107751446203,-0.023925315812276842,-0.000985571238422631,-0.07940532317251073,-0.13764043054904868,-1.3851659217740202,-0.614027680637006,-0.1455258920836531,-0.5262440722362509,-0.019041795070721294,0.9168279476323947,0.003126922476081796,-0.009753813470631562,-0.03323304978755674,-0.01410307121638362,0.0
522,-2.5831132255181704,0.6618423857430648,8.280777061717998,-0.02396317188784367,-0.0009860888039275773,-0.07927210687392877,-0.13747435126288116,-1.3849561230207632,-0.6131352688789873,-0.14553718722795606,-0.5258973669834003,-0.019013041958131964,0.9156868133081043,0.0031351132082816403,-0.009828129374017183,-0.03323463655797041,-0.014098017992001971,0.0
523,-2.5827382027671044,0.6619007310688658,8.289434435158396,-0.024001001590852684,-0.0009866038946642717,-0.07913902271083051,-0.1373085719934715,-1.3847463437112697,-0.6122449066499261,-0.14554841583645456,-0.5255503932640775,-0.018984302009518325,0.9145478911721386,0.0031432948919590817,-0.009901973136375544,-0.033236145464964,-0.014092967253466475,0.0
524,-2.5823639318024747,0.6619573731667836,8.298079884064176,-0.024038804936117836,-0.0009871165169466557,-0.07900607056216508,-0.1371430921304921,-1.3845365838438712,-0.6113565885184307,-0.1455595780080143,-0.5252031547970526,-0.01895557521957019,0.913411176059847,0.003151467535213566,-0.009975347189007111,-0.03323757682432428,-0.014087918999390006,0.0
525,-2.581990411300544,0.6620123189882741,8.306713420720332,-0.024076581938445224,-0.0009876266770744047,-0.0788732503069896,-0.1369779110648171,-1.3843268434169076,-0.6104703090670086,-0.14557067384137795,-0.5248556552807776,-0.01892686158297922,0.9122766628198753,0.0031596311461377495,-0.01004825395132107,-0.03323893095078301,-0.014082873228386273,0.0
526,-2.5816176399398127,0.662065575461211,8.315335057400194,-0.02411433261263261,-0.0009881343813329527,-0.07874056182446884,-0.13681302818852073,-1.3841171224287132,-0.6095860628920434,-0.14558170343516555,-0.5245078983934788,-0.018898161094439335,0.9111443463141298,0.003167785732817425,-0.010120695830892368,-0.03324020815802024,-0.014077829939069805,0.0
527,-2.5812456164010196,0.6621171494899645,8.323944806365354,-0.024152056973470566,-0.0009886396359935286,-0.07860800499387562,-0.1366484428948752,-1.3839074208776234,-0.6087038446037714,-0.14559266688787417,-0.524159887793252,-0.018869473748646184,0.9100142214177409,0.003175931303331631,-0.01019267522351855,-0.033241408758667684,-0.014072789130055947,0.0
528,-2.5808743393671336,0.6621670479554723,8.332542679865725,-0.02418975503574147,-0.000989142447313183,-0.07847557969459001,-0.13648415457834934,-1.3836977387619736,-0.6078236488262555,-0.14560356429787844,-0.5238116271181552,-0.01884079954029788,0.908886283019027,0.0031840678657525535,-0.010264194513276106,-0.033242533064311866,-0.014067750799960891,0.0
