u,Intercept,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_Nonfinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Fin,DTD_Median_Nfin,dummy_for_NM
537,-3.4113369731567085,0.9591131976162004,9.185699938001624,-0.8171777803112884,-0.6419824003720594,-0.0017786175534813195,-0.13959466540761115,-2.262433675321234,-0.9385554653304691,0.11101817374964462,-0.6320839688502374,-0.0004067861533951639,-0.9819264979437423,-0.0004429625411114755,-0.04727790528771414,0.06558047940358469,0.2976152839670914,-0.8765194752331871
538,-3.4131120767113075,0.9600297015367911,9.194262692401358,-0.816311331412096,-0.6414056187949655,-0.001775299151062862,-0.13934272785006996,-2.2631424303033665,-0.938318942309653,0.1109812692033685,-0.6308774732551646,-0.0003663178791099356,-0.9815100561375623,-0.0004431983098465586,-0.04732147358658917,0.06567473285983819,0.29772739853525143,-0.8762113157278385
539,-3.4148857339611136,0.9609451447390368,9.202758382249973,-0.815446277784218,-0.6408295866089136,-0.0017719932813554714,-0.1390916424126376,-2.2638507610141216,-0.9380824954564916,0.1109443739966855,-0.6296728236672184,-0.00032600169123728207,-0.9810918348409478,-0.00044343402397861373,-0.04736502330887619,0.06576833548965634,0.29783873309068376,-0.8759033489402892
540,-3.416657934930001,0.9618595281478306,9.21118730222476,-0.8145826167508229,-0.6402543027096748,-0.0017686998709094594,-0.13884140525051375,-2.2645586676340055,-0.9378461247442951,0.11090748812735134,-0.6284700173734696,-0.00028583709304298016,-0.9806718472163708,-0.0004436696835178031,-0.047408554460934484,0.06586129016424297,0.2979492900019669,-0.8755955747369701
541,-3.4184286697507487,0.9627728526873163,9.219549745841668,-0.8137203456407212,-0.6396797659946926,-0.0017654188468835446,-0.138592012538041,-2.265266150343466,-0.9376098301463824,0.11087061159312193,-0.6272690516649211,-0.0002458235893519692,-0.9802501063592914,-0.0004439052884742928,-0.047452067049122026,0.0659535997432546,0.2980590716314161,-0.8752879929844101
542,-3.4201979286642423,0.9636851192808923,9.227846005459709,-0.8128594617883526,-0.6391059753630826,-0.0017621501370381626,-0.1383434604686216,-2.2659732093228566,-0.9373736116360839,0.11083374439175403,-0.6260699238365015,-0.00020596068654357702,-0.9798266252984649,-0.00044414083885825314,-0.04749556107979426,0.06604526707484511,0.2981680803350972,-0.874980603549234
543,-3.4219657020186727,0.9645963288512058,9.236076372285316,-0.8119999625337738,-0.6385329297156297,-0.001758893669728848,-0.1380957452546338,-2.2666798447524834,-0.9371374691867382,0.11079688652100475,-0.6248726311870592,-0.00016624789254670452,-0.9794014169962495,-0.00044437633467983996,-0.0475390365593044,0.06613629499571061,0.29827631846284386,-0.874673406298165
544,-3.4237319802687534,0.9655064823201694,9.244241136376756,-0.8111418452226458,-0.6379606279547848,-0.0017556493738997182,-0.137848863127348,-2.267386056812579,-0.9369014027716945,0.11076003797863197,-0.6236771710193573,-0.00012668471683500299,-0.9789744943489136,-0.0004446117759492194,-0.04758249349400447,0.0662266863311342,0.2983837883582733,-0.8743664010980228
545,-3.425496753974927,0.9664155806089373,9.252340586648423,-0.8102851072062212,-0.6373890689846631,-0.0017524171790770427,-0.13760281033684346,-2.2680918456832933,-0.9366654123643116,0.11072319876239367,-0.6224835406400678,-8.727067042219039e-5,-0.9785458701869412,-0.00044484716267655376,-0.04762593189024378,0.06631644389502978,0.29849049235880054,-0.8740595878157243
546,-3.4272600138025906,0.9673236246379293,9.260375010875237,-0.8094297458413318,-0.6368182517110417,-0.0017491970153628946,-0.13735758315192476,-2.2687972115447126,-0.9364294979379574,0.11068636887004879,-0.6212917373597662,-4.800526585720111e-5,-0.9781155572753346,-0.0004450824948719921,-0.04766935175436954,0.0664055704899867,0.2985964327956557,-0.8737529663182824
547,-3.429021750521313,0.9682306153268168,9.268344695696904,-0.8085757584903764,-0.6362481750413569,-0.0017459888134288997,-0.13711317786003852,-2.269502154576856,-0.9361936594660109,0.11064954829935651,-0.620101758492925,-8.888017219481348e-6,-0.9776835683139175,-0.000445317772545693,-0.04771275309272773,0.06649406890731385,0.2987016119938982,-0.873446536472808
548,-3.4307819550040763,0.969136553594529,9.276249926622263,-0.8077231425213083,-0.6356788378847026,-0.0017427925045100565,-0.1368695907671899,-2.2702066749596757,-0.9359578969218589,0.11061273704807678,-0.6189136013579093,3.0081559885708486e-5,-0.9772499159376362,-0.00044555299570781003,-0.047756135911660974,0.0665819419270831,0.29880603227243346,-0.873140298146508
549,-3.4325406182264984,0.9700414403592544,9.284090988033565,-0.8068718953076224,-0.6351102391518264,-0.001739608020398653,-0.13662681819785977,-2.2709107728730467,-0.9357222102788995,0.11057593511396994,-0.6177272632769704,6.890394833204694e-5,-0.9768146127168594,-0.0004457881643685008,-0.04779950021751108,0.06666919231817325,0.2989096959440273,-0.8728342512066859
550,-3.434297731266081,0.9709452765384352,9.291868163190724,-0.8060220142283436,-0.6345423777551288,-0.0017364352934382508,-0.13638485649492119,-2.271614448496768,-0.9354865995105394,0.1105391424947968,-0.6165427415762406,0.00010757962947684219,-0.9763776711576762,-0.00044602327853791217,-0.047842846016616834,0.06675582283831383,0.299012605315322,-0.8725283955207429
551,-3.4360532853014503,0.9718480630487739,9.299581734235584,-0.8051734966680136,-0.6339752526086598,-0.0017332742565177649,-0.13614370201955694,-2.272317702010585,-0.9352510645901958,0.11050235918831866,-0.6153600335857269,0.0001461090831656811,-0.9759391037021937,-0.00044625833822618984,-0.04788617331531653,0.06684183623412795,0.2991147626868519,-0.8722227309561753
552,-3.437807271611611,0.9727498008062369,9.307231982196186,-0.80432634001668,-0.6334088626281172,-0.00173012484306561,-0.13590335115117624,-2.2730205335941633,-0.9350156054912954,0.11046558519229775,-0.6141791366393063,0.00018449278773717548,-0.9754989227288322,-0.0004464933434434892,-0.04792948211994399,0.06692723524117586,0.2992161703530581,-0.8719172573805761
553,-3.4395596815751963,0.9736504907260405,9.314819186990935,-0.8034805416698823,-0.6328432067308433,-0.0017269869870439334,-0.1356638002873321,-2.273722943427096,-0.9347802221872741,0.11042882050449619,-0.6130000480747203,0.0002227312200275139,-0.9750571405526202,-0.0004467282941999479,-0.04797277243683344,0.06701202258399781,0.2993168306023046,-0.8716119746616359
554,-3.4413105066697316,0.974550133722671,9.322343627432867,-0.8026360990286403,-0.632278283835824,-0.0017238606229429232,-0.1354250458436389,-2.2744249316889107,-0.9345449146515783,0.11039206512267724,-0.6118227652335683,0.0002608248553751802,-0.9746137694254876,-0.0004469631905057072,-0.04801604427231587,0.06709620097615701,0.29941674571689275,-0.8713068826671402
555,-3.4430597384708994,0.9754487307098703,9.32980558123381,-0.8017930094994429,-0.6317140928636844,-0.001720745685775188,-0.13518708425368955,-2.2751264985590685,-0.9343096828576635,0.11035531904460434,-0.6106472854613028,0.00029877416762556785,-0.9741688215365577,-0.00044719803237091736,-0.048059297632719905,0.0671797731202824,0.2995159179730775,-0.8710019812649713
556,-3.4448073686518033,0.976346282600641,9.337205325008549,-0.8009512704942342,-0.6311506327366887,-0.0017176421110702174,-0.1349499119689733,-2.2758276442169483,-0.9340745267789944,0.11031858226804153,-0.6094736061072233,0.0003365796291355666,-0.973722309012437,-0.00044743281980571197,-0.048102532524372785,0.06726274170811093,0.2996143496410815,-0.8706972703231075
557,-3.4465533889822533,0.9772427903072516,9.344543134279027,-0.8001108794304025,-0.6305879023787359,-0.0017145498348689085,-0.1347135254587935,-2.2765283688418814,-0.9338394463890467,0.11028185479075318,-0.6083017245244725,0.00037424171077819063,-0.9732742439175048,-0.00044766755282023014,-0.04814574895360016,0.06734510942053026,0.2997120429851114,-0.8703927497096241
558,-3.448297791328031,0.9781382547412312,9.351819283478463,-0.7992718337307679,-0.6300259007153587,-0.0017114687937181752,-0.13447792121018554,-2.277228672613101,-0.933604441661305,0.11024513661050477,-0.607131638070028,0.00041176088194711663,-0.972824638254202,-0.00044790223142460894,-0.048188946926724284,0.06742687892762082,0.2998090002633719,-0.8700884192926904
559,-3.4500405676501877,0.9790326768133693,9.35903404595548,-0.7984341308235702,-0.6294646266737203,-0.001708398924665616,-0.1342430957278346,-2.277928555709789,-0.933369512569263,0.1102084277250616,-0.6059633441046992,0.00044913761056131207,-0.9723735039633172,-0.0004481368556289801,-0.04823212645006645,0.06750805288869773,0.2999052237280822,-0.869784278940574
560,-3.451781710004321,0.979926057433725,9.366187693978238,-0.7975977681424559,-0.6289040791826129,-0.001705340165254266,-0.13400904553399434,-2.2786280183110503,-0.933134659086425,0.11017172813218999,-0.6047968399931198,0.00048637236306955933,-0.9719208529242718,-0.0004483714254434854,-0.048275287529945754,0.06758863395235296,0.3000007156254898,-0.8694803285216364
561,-3.453521210539879,0.9808183975116145,9.373280498738525,-0.7967627431264681,-0.6283442571724545,-0.0017022924535174014,-0.13377576716840472,-2.279327060595929,-0.9328998811863051,0.11013503782965664,-0.6036321231037443,0.0005234656044550007,-0.971466696955405,-0.00044860594087824405,-0.048318430172679096,0.06766862475649697,0.30009547819588595,-0.8691765679043366
562,-3.4552590614994507,0.9817096979556259,9.38031273035584,-0.7959290532200327,-0.627785159575287,-0.001699255727973427,-0.1335432571882109,-2.280025682743385,-0.9326651788424258,0.11009835681522867,-0.602469190808841,0.0005604177982396832,-0.9710110478142561,-0.00044884040194339463,-0.04836155438458094,0.06774802792840018,0.30018951367362123,-0.8688729969572276
563,-3.456995255218071,0.9825999596736089,9.387284657881457,-0.7950966958729474,-0.6272267853247739,-0.0016962299276208248,-0.13331151216788167,-2.2807238849323253,-0.9324305520283203,0.11006168508667381,-0.6013080404844869,0.0005972294064890138,-0.9705539171978467,-0.000449074808649058,-0.048404660171964514,0.06782684608473451,0.30028282428711983,-0.8685696155489596
564,-3.458729784122531,0.98348918357268,9.394196549302496,-0.794265668540369,-0.6266691333561974,-0.0016932149919331651,-0.13308052869912837,-2.2814216673415757,-0.9321960007175314,0.11002502264176033,-0.6001486695105621,0.0006339008898163384,-0.9700953167429603,-0.00044930916100536426,-0.04844774754114084,0.06790508183161453,0.30037541225889464,-0.8682664235482777
565,-3.4604626407306855,0.9843773705592214,9.401048671545945,-0.7934359686828021,-0.6261122026064575,-0.0016902108608541863,-0.13285030339082385,-2.282119030149892,-0.9319615248836111,0.10998836947825708,-0.5989910752707459,0.0006704327073874042,-0.9696352580264227,-0.0004495434590224319,-0.048490816498418784,0.06798273776463873,0.30046727980556226,-0.8679634208240221
566,-3.4621938176507756,0.9852645215388836,9.4078412904827,-0.7926075937660867,-0.6255559920140674,-0.0016872174747929415,-0.13262083286892168,-2.2828159735359645,-0.9317271245001213,0.10995172559393326,-0.5978352551525076,0.000706825316924807,-0.969173752565379,-0.0004497777027103895,-0.048533867050104644,0.06805981646893026,0.3005584291378579,-0.8676606072451294
567,-3.463923307580741,0.9861506374165823,9.414574670931561,-0.7917805412613865,-0.625000500519153,-0.0016842347746189967,-0.1323921137763755,-2.2835124976784122,-0.9314927995406338,0.10991509098655883,-0.5966812065471061,0.000743079174712457,-0.96871081181757,-0.00045001189207935965,-0.04857689920250329,0.06813632051917783,0.3006488624606499,-0.8673579826806309
568,-3.465651103307558,0.9870357190965094,9.421249076663226,-0.7909548086451776,-0.62444572706345,-0.0016812627016577078,-0.1321641427730585,-2.284208602755785,-0.9312585499787294,0.10987846565390418,-0.5955289268495793,0.0007791947356000709,-0.9682464471816095,-0.0004502460271394484,-0.04861991296191771,0.06821225247967634,0.30073858197295517,-0.8670555469996534
569,-3.467377197706555,0.9879197674821141,9.427864770404282,-0.7901303933992356,-0.6238916705903016,-0.0016783011976855434,-0.13193691653568312,-2.284904288946567,-0.931024375787999,0.10984184959373998,-0.5943784134587431,0.0008151724530075267,-0.9677806699972562,-0.0004504801079007815,-0.048662908334648564,0.06828761490436729,0.30082758986795277,-0.8667533000714187
570,-3.4691015837407617,0.9888027834761252,9.434422013841163,-0.7893072930106243,-0.6233383300446556,-0.0016753502049254763,-0.13171043175772107,-2.28559955642916,-0.9307902769420423,0.10980524280383783,-0.5932296637771818,0.0008510127789293359,-0.9673134915456881,-0.00045071413437347937,-0.048705885326994665,0.06836241033687916,0.30091588833299987,-0.8664512417652444
571,-3.470824254460238,0.9896847679805364,9.440921067624087,-0.7884855049716845,-0.6227857043730634,-0.0016724096660424301,-0.13148468514932324,-2.286294405381919,-0.9305562534144705,0.10976864528196967,-0.5920826752112478,0.0008867161639390456,-0.9668449230497745,-0.0004509481065676392,-0.048748843945252564,0.06843664131056751,0.30100347954964596,-0.8661493719505424
572,-3.4725452030014194,0.990565721896612,9.447362191371022,-0.7876650267800209,-0.622233792523676,-0.001669479524138785,-0.1312596734372402,-2.286988835983106,-0.9303223051789027,0.10973205702590795,-0.59093744517105,0.0009222830571936312,-0.9663749756743458,-0.0004511820244933912,-0.048791784195716656,0.06851031034855512,0.30109036569364717,-0.86584769049682
573,-3.4742644225864723,0.9914456461248882,9.453745643671581,-0.7868458559384919,-0.6216825934462431,-0.0016665597227499486,-0.13103539336474262,-2.2876828484109257,-0.930088432208968,0.10969547803342564,-0.5897939710704538,0.0009577139064378092,-0.9659036605264634,-0.0004514158881608305,-0.04883470608468002,0.06858341996377164,0.3011765489349811,-0.8655461972736797
574,-3.475981906522634,0.9923245415651729,9.460071682090923,-0.7860279899551968,-0.6211321060921102,-0.001663650205839968,-0.1308118416915417,-2.2883764428435103,-0.9298546344783052,0.10965890830229626,-0.5886522503270725,0.0009930091580085364,-0.9654309886556878,-0.00045164969758006987,-0.04887760961843307,0.0686559726589935,0.3012620314378615,-0.8652448921508182
575,-3.4776976482015773,0.9932024091165503,9.466340563173667,-0.7852114263434646,-0.6205823294142158,-0.0016607509177972075,-0.13058901519371044,-2.28906961945892,-0.929620911960563,0.10962234783029384,-0.5875122803622634,0.0010281692568391947,-0.9649569710543454,-0.0004518834527612181,-0.04892049480326417,0.06872797092688332,0.30134681536075275,-0.8649437749980277
576,-3.4794116410987703,0.9940792496773698,9.47255254244776,-0.7843961626218422,-0.6200332623670903,-0.001657861803430085,-0.1303669106636046,-2.2897623784351566,-0.9293872646293991,0.10958579661519288,-0.5863740586011219,0.001063194646464087,-0.9644816186577951,-0.000452117153714381,-0.048963361645460154,0.06879941725002944,0.3014309028563844,-0.8646428456851948
577,-3.481123878772842,0.9949550641452574,9.478707874428332,-0.7835821963140829,-0.6194849039068523,-0.0016549828079628504,-0.13014552490978376,-2.290454719950138,-0.9291536924584817,0.10954925465476861,-0.5852375824724756,0.0010980857690226394,-0.9640049423446924,-0.0004523508004496549,-0.04900621015130563,0.06887031410098499,0.30151429607176544,-0.8643421040823009
578,-3.4828343548649463,0.9958298534171186,9.484806812621544,-0.7827695249491351,-0.6189372529912076,-0.0016521138770314299,-0.12992485475693338,-2.2911466441817216,-0.9289201954214878,0.10951272194679658,-0.5841028494088798,0.0011328430652637889,-0.9635269529372519,-0.0004525843929771449,-0.04904904032708317,0.06894066394230713,0.30159699714819865,-0.8640415500594217
579,-3.484543063098142,0.9967036183891252,9.490849609528436,-0.7819581460611295,-0.6183903085794458,-0.001649254956679311,-0.12970489704578597,-2.2918381513076915,-0.9286867734921043,0.10947619848905303,-0.5829698568466115,0.0011674669745502658,-0.9630476612015121,-0.0004528179313069499,-0.04909185217907293,0.06901046922659601,0.30167900822129584,-0.8637411834867276
580,-3.4862499972767704,0.9975763599567293,9.496836516648726,-0.7811480571893695,-0.6178440696324384,-0.0016464059933534911,-0.12948564863304338,-2.2925292415057705,-0.9284534266440274,0.10943968427931444,-0.5818386022256649,0.0012019579348628157,-0.9625670778475938,-0.00045305141544916205,-0.04913464571355345,0.06907973239653348,0.3017603314209905,-0.8634410042344836
581,-3.487955151285828,0.998448079014659,9.50276778448464,-0.7803392558783181,-0.6172985351126372,-0.001643566933900466,-0.12926710639129885,-2.2932199149536037,-0.9282201548509637,0.10940317931535816,-0.5807090829897452,0.0012363163828045948,-0.9620852135299619,-0.0004532848454138856,-0.04917742093680159,0.06914845588492173,0.3018409688715541,-0.8631410121730487
582,-3.489658519090365,0.9993187764569138,9.50864366254467,-0.7795317396775869,-0.6167537039840706,-0.0016407377255622758,-0.12904926720895948,-2.2939101718287636,-0.9279869580866279,0.10936668359496188,-0.5795812965862627,0.0012705427536052888,-0.9616020788476838,-0.0004535182212112097,-0.049220177855091515,0.06921664211472198,0.30192092269160903,-0.8628412071728767
583,-3.491360094734866,1.0001884531767744,9.514464399347386,-0.778725506141925,-0.616209575212343,-0.0016379183159725991,-0.1288321279901689,-2.29460001230876,-0.9277538363247461,0.10933019711590372,-0.5784552404663299,0.0013046374811254875,-0.9611176843446867,-0.00045375154285123224,-0.04926291647469602,0.06928429349909261,0.3020001949941431,-0.8625415891045155
584,-3.4930598723426507,1.0010571100667967,9.520230242425168,-0.7779205528312072,-0.6156661477646302,-0.001635108653152887,-0.12861568565472983,-2.2952894365710383,-0.9275207895390526,0.10929371987596252,-0.5773309120847532,0.0013386009978607928,-0.9606320405100143,-0.0004539848103440296,-0.049305636801884864,0.06935141244142744,0.30207878788652426,-0.8622421578386068
585,-3.4947578461152666,1.0019247480188183,9.525941438327978,-0.7771168773104226,-0.61512342060968,-0.0016323086855085686,-0.12839993713802764,-2.2959784447929703,-0.9272878177032918,0.10925725187291768,-0.5762083089000293,0.0013724337349461761,-0.9601451577780824,-0.00045421802369970755,-0.049348338842927136,0.0694180013353939,0.30215670347051415,-0.861942913245887
586,-3.4964540103318953,1.0027913679239522,9.53159823262708,-0.7763144771496634,-0.6145813927178074,-0.0016295183618252659,-0.12818487939095313,-2.2966670371518503,-0.927054920791218,0.10922079310454891,-0.5750874283743398,0.0014061361221600656,-0.9596570465289329,-0.00045445118292834156,-0.04939102260408918,0.06948406256497076,0.30223394384228264,-0.8616438551971856
587,-3.4981483593487557,1.0036569706725889,9.53720086991877,-0.7755133499241136,-0.6140400630608938,-0.0016267376312650997,-0.12797050937982657,-2.2973552138249165,-0.9268220987765939,0.10918434356863653,-0.5739682679735453,0.0014397085879285752,-0.9591677170884874,-0.00045468428804002045,-0.049433688091634745,0.06954959850448615,0.3023105110924217,-0.8613449835634271
588,-3.4998408875985163,1.004521557154404,9.542749593828074,-0.7747134932140372,-0.6134994306123841,-0.0016239664433630014,-0.12775682408632125,-2.2980429749893267,-0.9265893516331932,0.10914790326296128,-0.5728508251671803,0.001473151559329717,-0.9586771797287976,-0.00045491733904482704,-0.04947633531182684,0.06961461151865489,0.3023864073059597,-0.8610462982156293
589,-3.5015315895897094,1.0053851282583475,9.548244647012448,-0.7739149046047675,-0.6129594943472845,-0.001621204748023099,-0.12754382050738736,-2.2987303208221768,-0.926356679334798,0.10911147218530483,-0.5717350974284484,0.0015064654620975775,-0.9581854446682987,-0.00045515033595284283,-0.04951896427092592,0.06967910396261623,0.3024616345623755,-0.8607477990249041
590,-3.5032204599061485,1.0062476848726531,9.553686271165452,-0.7731175816866953,-0.6124202532421604,-0.001618452495515127,-0.1273314956551766,-2.299417251500497,-0.9261240818552012,0.10907505033344884,-0.5706210822342167,0.0015396507206263885,-0.9576925220720571,-0.0004553832787741453,-0.049561574975189954,0.06974307818197098,0.30253619493561157,-0.8604494858624567
591,-3.504907493206347,1.0071092278848377,9.559074707020432,-0.7723215220552587,-0.6118817062751342,-0.0016157096364708963,-0.1271198465569665,-2.3001037672012354,-0.9258915591682039,0.10903863770517577,-0.5695087770650098,0.001572707757974759,-0.9571984220520199,-0.0004556161675188181,-0.04960416743087545,0.06980653651281897,0.30261009049408955,-0.8601513585995865
592,-3.5065926842229516,1.0079697581816955,9.564410194354135,-0.7715267233109301,-0.6113438524258827,-0.0016129761218807975,-0.12690887025508515,-2.3007898681012837,-0.9256591112476175,0.10900223429826887,-0.568398179405006,0.0016056369958697622,-0.9567031546672627,-0.000455849002196932,-0.04964674164423681,0.06986948128179572,0.30268332330072295,-0.8598534171076861
593,-3.5082760277621663,1.008829276649308,9.569692971990392,-0.7707331830592065,-0.6108066906756346,-0.0016102519030903495,-0.12669856380683628,-2.3014755543774577,-0.9254267380672623,0.10896584011051118,-0.5672892867420308,0.0016384388547110822,-0.9562067299242348,-0.0004560817828185682,-0.04968929762152603,0.06993191480610983,0.30275589541293113,-0.8595556612582423
594,-3.5099575187031853,1.0096877841730363,9.574923277803709,-0.7699408989105978,-0.6102702200071697,-0.0016075369317967905,-0.1264889242844245,-2.3021608262065136,-0.9251944396009696,0.108929455139687,-0.5661820965675517,0.0016711137535750514,-0.9557091577770064,-0.00045631450939379064,-0.04973183536899391,0.06999383939357924,0.30282780888265387,-0.8592580909228342
595,-3.5116371519976353,1.0105452816375269,9.580101348722899,-0.7691498684806155,-0.6097344394048142,-0.00160483116004571,-0.12627994877488063,-2.3028456837651263,-0.9249622158225785,0.10889307938358059,-0.5650766063766739,0.0017036621102188391,-0.9552104481275105,-0.00045654718193267874,-0.04977435489288854,0.07005525734266832,0.30289906575636466,-0.8589607059731355
596,-3.5133149226690126,1.0114017699267097,9.585227420734672,-0.7683600893897627,-0.609199347854441,-0.0016021345402277226,-0.12607163437998792,-2.3035301272299007,-0.9247300667059386,0.10885671283997733,-0.5639728136681349,0.0017360843410844581,-0.9547106108257885,-0.0004567798004452945,-0.04981685619945624,0.07011617094252401,0.3029696680750845,-0.8586635062809121
597,-3.514990825812127,1.0122572499237998,9.590301728887203,-0.7675715592635206,-0.6086649443434654,-0.0015994470250751793,-0.12586397821620746,-2.3042141567773933,-0.9244979922249091,0.10882035550666252,-0.5628707159442975,0.0017683808613028658,-0.9542096556702306,-0.0004570123649417151,-0.049859339294941345,0.07017658247301248,0.3030396178743958,-0.8583664917180244
598,-3.5166648565925556,1.0131117225112993,9.59532450729374,-0.7667842757323404,-0.6081312278608444,-0.001596768567658923,-0.12565697741460485,-2.3048977725840643,-0.9242659923533582,0.10878400738142234,-0.5617703107111467,0.001800552084698006,-0.9537075924078174,-0.000457244875431995,-0.04990180418558599,0.0702364942047549,0.3031089171844563,-0.8580696621564251
599,-3.5183370102460905,1.013965188570992,9.600295989136118,-0.7659982364316297,-0.6075981973970732,-0.001594099121385076,-0.12545062912077654,-2.3055809748263343,-0.9240340670651641,0.10874766846204335,-0.5606715954782847,0.001832598423790844,-0.9532044307343595,-0.00045747733192620025,-0.04994425087763089,0.07029590839916407,0.3031775680300123,-0.8577730174681604
600,-3.520007282078195,1.0148176489839509,9.605216406668355,-0.7652134390017434,-0.607065851944184,-0.0015914386399918756,-0.12524493049477675,-2.3062637636805237,-0.9238022163342139,0.10871133874631261,-0.5595745677589227,0.0018645202898034084,-0.9527001802947371,-0.000457709734434399,-0.0499866793773139,0.07035482730847994,0.30324557243041284,-0.8574765575253689
601,-3.5216756674634664,1.015669104630536,9.610085991220133,-0.7644298810879714,-0.6065341904957429,-0.0015887870775465394,-0.1250398787110443,-2.306946139322906,-0.9235704401344047,0.10867501823201803,-0.5584792250698792,0.0018963180926628229,-0.9521948506831368,-0.0004579420829666487,-0.05002908969087144,0.07041325317580543,0.30331293239962265,-0.8571802822002832
602,-3.523342161845096,1.0165195563903955,9.614904973200332,-0.7636475603405279,-0.606003212046848,-0.0015861443884421689,-0.12483547095833011,-2.3076281019296876,-0.9233387384396434,0.1086387069169477,-0.5573855649315729,0.001927992241005285,-0.9516884514432891,-0.00045817437753300995,-0.05007148182453781,0.07047118823514245,0.3033796499462368,-0.8568841913652282
603,-3.5250067607343363,1.017369005142461,9.619673582100567,-0.7628664744145419,-0.6054729155941276,-0.001583510527394695,-0.12463170443962468,-2.3083096516769857,-0.9231071112238456,0.10860240479889009,-0.5562935848680177,0.0019595431421800605,-0.9511809920687034,-0.0004584066181435307,-0.05011385578454525,0.07052863471142684,0.30344572707349304,-0.8565882848926217
604,-3.5266694597099773,1.0182174517649618,9.624392046498627,-0.7620866209700435,-0.6049433001357373,-0.001580885449439858,-0.12442857637208574,-2.308990788740869,-0.922875558460937,0.1085661118756347,-0.5552032824068185,0.0019909712022534894,-0.9506724820029033,-0.00045863880480828266,-0.05015621157712405,0.07058559482056428,0.30351116577928616,-0.8562925626549742
605,-3.528330254417808,1.019064897135407,9.629060594061986,-0.7613079976719558,-0.604414364671358,-0.001578269109930217,-0.12422608398696663,-2.3096715132973276,-0.9226440801248527,0.10852982814497114,-0.5541146550791638,0.002022276826012904,-0.9501629306396603,-0.00045887093753730165,-0.05019854920850242,0.07064207076946526,0.3035759680561814,-0.8559970245248892
606,-3.529989140570108,1.0199113421306019,9.633679451551279,-0.7605306021900822,-0.6038861082021936,-0.001575661464532206,-0.12402422452954448,-2.310351825522289,-0.9224126761895373,0.1084935536046897,-0.5530277004198237,0.002053460416970656,-0.9496523473232246,-0.0004591030163406529,-0.05024086868490682,0.07069806475608034,0.3036401358914273,-0.8557016703750626
607,-3.5316461139451185,1.0207567876266388,9.63824884482371,-0.7597544321990966,-0.6033585297309689,-0.0015730624692232133,-0.12382299525904877,-2.311031725591606,-0.9221813466289448,0.108457288252581,-0.5519424159671426,0.0020845223773680137,-0.9491407413485591,-0.00045933504122837906,-0.050283170012561496,0.07075357896943495,0.3037036712669703,-0.8554065000782827
608,-3.533301170386534,1.0216012344989003,9.642768998836544,-0.758979485378532,-0.6028316282619279,-0.0015704720802887048,-0.12362239344859038,-2.3117112136810656,-0.9219500914170388,0.10842103208643669,-0.5508587992630334,0.0021154631081790956,-0.948628121961568,-0.0004595670122105298,-0.05032545319768854,0.07080861558966446,0.30376657615946684,-0.8551115135074305
609,-3.5349543058029838,1.022444683622065,9.647240137650495,-0.7582057594127698,-0.6023054028008301,-0.0015678902543193726,-0.12342241638509063,-2.312390289966389,-0.9217189105277916,0.1083847851040483,-0.5497768478529748,0.002146283009114784,-0.9481144983593274,-0.00045979892929715114,-0.05036771824650854,0.07086317678804863,0.3038288525402974,-0.8548167105354798
610,-3.5366055161675285,1.023287135870099,9.651662484433167,-0.7574332519910295,-0.6017798523549499,-0.001565316948208325,-0.1232230613692106,-2.313068954623219,-0.9214878039351868,0.10834854730320818,-0.5486965592860039,0.00217698247862666,-0.9475998796903127,-0.00046003079249828824,-0.050409965165239504,0.07091726472704639,0.3038905023755799,-0.8545220910354961
611,-3.538254797517152,1.0241285921162644,9.656036261462445,-0.7566619608073573,-0.6012549759330732,-0.001562752119148306,-0.12302432571528105,-2.3137472078271477,-0.9212567716132154,0.10831231868170937,-0.5476179311147128,0.002207561913910916,-0.9470842750546268,-0.0004602626018239858,-0.05045219396009751,0.07097088156033032,0.30395152762618277,-0.8542276548806375
612,-3.5399021459522624,1.0249690532331122,9.660361690129868,-0.7558918835606157,-0.6007307725454962,-0.0015601957246289414,-0.12282620675123224,-2.314425049753676,-0.9210258135358794,0.10827609923734516,-0.5465409608952425,0.0022380217109121553,-0.9465676935042261,-0.0004604943572842834,-0.05049440463729725,0.07102402943282075,0.30401193024773826,-0.853933401944154
613,-3.541547557636192,1.0258085200924876,9.664638990944043,-0.7551230179544732,-0.6002072412040222,-0.001557647722434028,-0.12262870181852406,-2.3151024805782563,-0.9207949296771898,0.10823988896790956,-0.5454656461872776,0.002268362264327358,-0.9460501440431458,-0.000460726058889217,-0.05053659720305091,0.07107671048072012,0.30407171219065554,-0.8536393320993885
614,-3.5431910287947033,1.026646993565538,9.668868383533969,-0.7543553616973927,-0.5996843809219601,-0.0015551080706388458,-0.12243180827207686,-2.3157795004762685,-0.9205641200111665,0.10820368787119675,-0.5443919845540414,0.0022985839676096763,-0.9455316356277245,-0.0004609577066488301,-0.050578771663568625,0.07112892683154687,0.30413087540013456,-0.8533454452197752
