Date,CDS
2007-10-11,37.025202931250625
2007-10-12,36.74716403788396
2007-10-15,35.3746122855904
2007-10-16,33.6580915725145
2007-10-17,33.965433044601355
2007-10-18,31.734179643059907
2007-10-19,31.107647864944443
2007-10-22,32.015708722798145
2007-10-23,32.91120312198751
2007-10-24,31.491006911420172
2007-10-25,30.201365122538352
2007-10-26,31.187342502598188
2007-10-29,30.22358110976052
2007-10-30,29.780355861625395
2007-10-31,26.07715249490724
2007-11-01,25.163787993308112
2007-11-02,24.346595676638252
2007-11-05,24.244460332048995
2007-11-06,28.606656704966184
2007-11-07,25.820580479031094
2007-11-08,24.447476398002863
2007-11-09,23.57282218248342
2007-11-12,23.874661563493518
2007-11-13,25.737943136381
2007-11-14,25.719504802896452
2007-11-15,24.993052131208525
2007-11-16,24.28440039666575
2007-11-19,23.37206774328533
2007-11-20,23.12467328862842
2007-11-21,22.27414880080513
2007-11-23,22.7141156573419
2007-11-26,22.021092350692975
2007-11-27,22.671527563411182
2007-11-28,22.85766720412215
2007-11-29,22.713988701330436
2007-11-30,34.34152034357059
2007-12-03,34.063900730160746
2007-12-04,33.209219330570626
2007-12-05,33.71040116567453
2007-12-06,34.04305517356174
2007-12-07,33.815895740652586
2007-12-10,33.887773420100935
2007-12-11,31.939795175936247
2007-12-12,31.834162727628605
2007-12-13,30.760232042726173
2007-12-14,29.847210701181982
2007-12-17,29.95505195099798
2007-12-18,31.66407581070688
2007-12-19,30.124601097356013
2007-12-20,31.960870266082086
2007-12-21,33.51771178666593
2007-12-24,33.40697053301262
2007-12-26,33.34210139260492
2007-12-27,30.51753218036855
2007-12-28,31.35673737834453
2007-12-31,27.540190496148526
2008-01-02,25.805060501760423
2008-01-03,25.76883684841946
2008-01-04,24.732194047039943
2008-01-07,25.696209079870094
2008-01-08,24.909049171323126
2008-01-09,25.096411084035616
2008-01-10,25.49466567470455
2008-01-11,23.530366620742868
2008-01-14,23.73760622912143
2008-01-15,23.38416389209359
2008-01-16,23.60730232247485
2008-01-17,24.60986491686383
2008-01-18,24.04893808728574
2008-01-22,23.819998211012617
2008-01-23,25.25769246479461
2008-01-24,23.71001276595273
2008-01-25,23.340082097222172
2008-01-28,23.14513088489424
2008-01-29,23.639436705130116
2008-01-30,22.410165220041428
2008-01-31,22.740528216467016
2008-02-01,23.18851811794464
2008-02-04,22.51205487916904
2008-02-05,22.09109996526378
2008-02-06,22.85856065665378
2008-02-07,23.293193227204863
2008-02-08,22.65902016943628
2008-02-11,22.31484895584405
2008-02-12,22.23615452255571
2008-02-13,22.12604637597283
2008-02-14,21.11311986722228
2008-02-15,21.259484220527014
2008-02-19,20.691987682114657
2008-02-20,20.293611679075983
2008-02-21,20.7514716158344
2008-02-22,21.26529711494948
2008-02-25,21.40102174825612
2008-02-26,22.90527188625911
2008-02-27,22.012039768016187
2008-02-28,20.898404339972092
2008-02-29,20.70644776502088
2008-03-03,20.409585775117062
2008-03-04,20.417968540583974
2008-03-05,20.274115792005098
2008-03-06,19.050305164075244
2008-03-07,19.758107721623333
2008-03-10,19.143400986051883
2008-03-11,19.252712778220776
2008-03-12,19.26025813815909
2008-03-13,19.227580325601444
2008-03-14,18.521036838667133
2008-03-17,18.92377707472302
2008-03-18,18.98963742649968
2008-03-19,18.489305235867697
2008-03-20,21.170739034088996
2008-03-24,21.50701607284079
2008-03-25,20.91325540113599
2008-03-26,19.59988123728185
2008-03-27,19.64545452559962
2008-03-28,18.82031991115032
2008-03-31,18.44205696899387
2008-04-01,19.749805448038554
2008-04-02,19.527133262979085
2008-04-03,18.68527332870446
2008-04-04,18.571297112785444
2008-04-07,18.1130188942474
2008-04-08,18.030136198096514
2008-04-09,17.05116702872398
2008-04-10,17.120057645649744
2008-04-11,15.65902764611084
2008-04-14,15.350797770283206
2008-04-15,14.54922110910969
