Date,CDS
2000-02-11,29.97882801187444
2000-02-14,31.501706222877363
2000-02-15,31.313131665077055
2000-02-16,30.505650067341108
2000-02-17,32.71193050932423
2000-02-18,31.918589524284755
2000-02-22,31.29452537844547
2000-02-23,32.56954545417197
2000-02-24,36.44420207722518
2000-02-25,34.979314091973045
2000-02-28,35.666280670981294
2000-02-29,38.29915861009536
2000-03-01,39.24259748185621
2000-03-02,40.137068209412504
2000-03-03,41.717436883864366
2000-03-06,39.830979261040405
2000-03-07,38.52052004868799
2000-03-08,38.16154256524812
2000-03-09,39.61570800457901
2000-03-10,39.160240881907164
2000-03-13,37.71463299275392
2000-03-14,36.34931984063853
2000-03-15,36.083796078388374
2000-03-16,32.79533460006624
2000-03-17,33.28346565414515
2000-03-20,35.11732566002885
2000-03-21,35.5066251655982
2000-03-22,36.712247254791905
2000-03-23,38.740314299312566
2000-03-24,39.96455559537866
2000-03-27,38.409020618380275
2000-03-28,37.54884342357637
2000-03-29,35.20831010938229
2000-03-30,34.78365567100187
2000-03-31,36.25336243015479
2000-04-03,34.80806347171772
2000-04-04,33.21607749674887
2000-04-05,32.587948936688406
2000-04-06,32.37559868875643
2000-04-07,34.14047809026017
2000-04-10,32.46607532925024
2000-04-11,31.511935569029678
2000-04-12,29.543567445971277
2000-04-13,31.925389511854558
2000-04-14,30.61016547482393
2000-04-17,33.196438888906
2000-04-18,34.30330267323666
2000-04-19,34.71746128409695
2000-04-20,33.96722535037102
2000-04-24,31.36597691220361
2000-04-25,33.475528879580004
2000-04-26,31.569056815383686
2000-04-27,31.42803098971177
2000-04-28,28.771285953124014
2000-05-01,28.70251908355166
2000-05-02,27.901948811993922
2000-05-03,27.578910117495756
2000-05-04,27.792761709932176
2000-05-05,28.311885427105196
2000-05-08,27.73869232875124
2000-05-09,26.800012082195813
2000-05-10,25.13353865124845
2000-05-11,26.006124192150597
2000-05-12,24.62824898855982
2000-05-15,24.82172977780675
2000-05-16,24.856311781535343
2000-05-17,25.84633500408555
2000-05-18,25.527405823574775
2000-05-19,23.39993549219973
2000-05-22,24.06195122379146
2000-05-23,23.77731309273759
2000-05-24,23.86590951133411
2000-05-25,24.89665724240696
2000-05-26,24.303606938902536
2000-05-30,24.46811638908891
2000-05-31,24.183154133493833
2000-06-01,25.659558107276986
2000-06-02,26.509254751788127
2000-06-05,25.16485233953074
2000-06-06,24.85877526223019
2000-06-07,24.743515073488577
2000-06-08,24.870789264489545
2000-06-09,24.189383406904426
2000-06-12,25.328346360003017
2000-06-13,26.746949332381032
2000-06-14,26.280140413044634
2000-06-15,26.727176561822347
2000-06-16,26.270356741851813
2000-06-19,25.321735469308273
2000-06-20,26.70246265421968
2000-06-21,26.70591636968932
2000-06-22,26.514863114841038
2000-06-23,25.826673407016386
2000-06-26,26.636131950305085
2000-06-27,25.34428949210522
2000-06-28,25.420145792105117
2000-06-29,25.17015218439058
2000-06-30,23.691360965240527
2000-07-03,23.49024577231965
2000-07-05,22.58861886833639
2000-07-06,22.01107497556942
2000-07-07,21.47749286253587
2000-07-10,21.27995414115813
2000-07-11,20.58117645945595
2000-07-12,21.197401144752497
2000-07-13,21.646204513495636
2000-07-14,21.40139885733869
2000-07-17,20.68874971712828
2000-07-18,19.88348987363861
2000-07-19,20.241133996286607
2000-07-20,20.8926957108867
2000-07-21,20.161191418254123
2000-07-24,20.382584676116394
2000-07-25,20.435065705253436
2000-07-26,19.770742833008892
2000-07-27,19.198697256508055
2000-07-28,20.439712381214104
2000-07-31,20.144773758860147
2000-08-01,19.242704829805415
2000-08-02,19.61281870442698
2000-08-03,20.035748068610598
2000-08-04,20.26792523791261
2000-08-07,20.8146995890827
2000-08-08,21.57755370133937
2000-08-09,20.371410565530677
2000-08-10,20.905940717174495
2000-08-11,20.372157414120625
2000-08-14,21.163325375428336
2000-08-15,20.895941250595833
2000-08-16,21.746798440867103
2000-08-17,21.106483315647715
2000-08-18,21.826742819920497
2000-08-21,20.753287005171845
2000-08-22,21.350912693381435
2000-08-23,20.522556568198425
2000-08-24,21.195210123805072
2000-08-25,20.600408083587315
2000-08-28,22.256214593291155
2000-08-29,21.279556104783193
2000-08-30,22.198482692738608
2000-08-31,23.028155876735966
2000-09-01,23.119454027642586
2000-09-05,20.282804663825374
2000-09-06,20.890959889112306
2000-09-07,21.95551384988132
2000-09-08,22.348210169515767
2000-09-11,22.657164683851217
2000-09-12,22.532455226252964
2000-09-13,22.762043112768286
2000-09-14,23.48029292976055
2000-09-15,22.937845523747683
2000-09-18,22.244464773638335
2000-09-19,22.06796843217487
2000-09-20,22.684688912715696
2000-09-21,22.90010900257346
2000-09-22,22.26570865922654
2000-09-25,22.17372266899931
2000-09-26,23.75772625537203
2000-09-27,23.626134232668356
2000-09-28,24.57451486861972
2000-09-29,26.58148926101882
2000-10-02,26.759673452800357
2000-10-03,26.289521133922698
2000-10-04,25.87802525588034
2000-10-05,24.617612660261514
2000-10-06,24.202261291371684
2000-10-09,23.611919929000905
2000-10-10,22.12448042025729
2000-10-11,21.982354903389385
2000-10-12,22.13015390940312
2000-10-13,22.695529185217232
2000-10-16,24.366607169698263
2000-10-17,25.198065623337303
2000-10-18,24.01312047418554
2000-10-19,25.449542389088432
2000-10-20,25.217618729718033
2000-10-23,23.577431813439908
2000-10-24,22.868477567945757
2000-10-25,22.35672159586497
2000-10-26,23.653455046600456
2000-10-27,21.68668557856732
2000-10-30,20.82880516080188
2000-10-31,21.880370779571276
2000-11-01,22.55507699662783
2000-11-02,23.16234074208432
2000-11-03,22.70861386614863
2000-11-06,22.57069663164296
2000-11-07,22.69418797426864
2000-11-08,21.94377007959624
2000-11-09,21.612766294622627
2000-11-10,21.16541777447216
2000-11-13,19.627307633079557
2000-11-14,19.266420057177804
2000-11-15,20.114857919688575
2000-11-16,19.048026317983908
2000-11-17,18.570528477813124
2000-11-20,18.468158871284675
2000-11-21,17.90854427024536
2000-11-22,18.46965450478089
2000-11-24,18.4447853276694
2000-11-27,18.683085897547105
2000-11-28,17.9100358520004
2000-11-29,17.84948729245678
2000-11-30,17.34845346386082
2000-12-01,17.035686784372974
2000-12-04,16.85314284232608
2000-12-05,17.069375346959657
2000-12-06,16.835601051500447
2000-12-07,17.283310072835942
2000-12-08,17.655876816489258
2000-12-11,18.059385913985672
2000-12-12,17.404451274422748
2000-12-13,18.17803174642089
2000-12-14,17.49828768282214
2000-12-15,17.616222571952388
2000-12-18,16.83091720295744
2000-12-19,17.121730226443724
2000-12-20,16.230319990928063
2000-12-21,16.962132477634043
2000-12-22,16.986229264999753
2000-12-26,16.695799972738783
2000-12-27,16.709843407943477
2000-12-28,16.543515921058276
2000-12-29,16.298712069439347
2001-01-02,16.131162044534552
2001-01-03,15.68067594163321
2001-01-04,15.683730058168335
2001-01-05,15.313723877006003
2001-01-08,14.075244278813473
2001-01-09,14.258750872807942
2001-01-10,14.98929694743379
2001-01-11,15.624052448073842
2001-01-12,15.413447253721765
2001-01-16,14.957670307598883
2001-01-17,15.22546099424582
2001-01-18,15.527665715281039
2001-01-19,15.617079380610054
2001-01-22,15.690302847131136
2001-01-23,15.079056840167759
2001-01-24,16.09439198745186
2001-01-25,15.73598843746945
2001-01-26,16.00232359876151
2001-01-29,16.80872068347327
2001-01-30,16.950609268049295
2001-01-31,16.708080060985896
2001-02-01,16.648777519314716
2001-02-02,16.47647217797682
2001-02-05,16.45956548941496
2001-02-06,18.552210250606016
2001-02-07,17.836024840674895
2001-02-08,16.89578314158872
2001-02-09,17.405532230767538
2001-02-12,17.9215618508663
2001-02-13,17.59804639656914
2001-02-14,17.68279339488172
2001-02-15,17.83932113993878
2001-02-16,17.826555004903906
2001-02-20,18.484301702207045
2001-02-21,18.51829739372657
2001-02-22,18.734263788815042
2001-02-23,18.67404248397479
2001-02-26,18.890262341430194
2001-02-27,17.87650496914246
2001-02-28,17.6155029745826
2001-03-01,18.01522213453007
2001-03-02,18.157000895044664
2001-03-05,17.796886837026854
2001-03-06,18.353709814571243
2001-03-07,19.119168203287124
2001-03-08,18.689091675471705
2001-03-09,17.64756070653979
2001-03-12,17.771850531852035
2001-03-13,18.428567960247463
2001-03-14,18.070831865914027
2001-03-15,16.743754291445743
2001-03-16,15.012902872138561
2001-03-19,15.181780921344373
2001-03-20,14.690175668277933
2001-03-21,14.674644670963668
2001-03-22,14.795724258801423
2001-03-23,14.955782074123139
2001-03-26,14.982088267798597
2001-03-27,14.809644818218105
2001-03-28,14.740011707274071
2001-03-29,14.824502339155512
2001-03-30,14.646920084474637
2001-04-02,14.210579241038502
2001-04-03,14.12725892574253
2001-04-04,14.177367781573725
2001-04-05,14.878567375258948
2001-04-06,14.540440043205862
2001-04-09,14.631958443691516
2001-04-10,14.730805356668785
2001-04-11,14.831165560871348
2001-04-12,15.559313573686698
2001-04-16,17.78071462326258
2001-04-17,15.043921613430287
2001-04-18,13.913724471043201
2001-04-19,14.24533212190881
2001-04-20,14.08269214493097
2001-04-23,13.559894385926913
2001-04-24,13.770652108645049
2001-04-25,13.721031359424474
2001-04-26,14.26303442340994
2001-04-27,14.214098339849528
2001-04-30,14.164034650978143
2001-05-01,13.751900952820279
2001-05-02,13.787646899944447
2001-05-03,14.58579117458359
2001-05-04,14.934435857985646
2001-05-07,14.706597950024337
2001-05-08,15.220368295018877
2001-05-09,15.109325377508746
2001-05-10,15.43024761823363
2001-05-11,15.04100486126568
2001-05-14,14.710700474905595
2001-05-15,14.372266554967991
2001-05-16,14.022960652737268
2001-05-17,14.025852857329351
2001-05-18,14.25290970787393
2001-05-21,14.665058854874205
2001-05-22,14.477409776533035
2001-05-23,14.812824562881273
2001-05-24,14.591601673118932
2001-05-25,14.630895592270956
2001-05-29,14.259852279153145
2001-05-30,13.959933507069165
2001-05-31,14.032870944759111
2001-06-01,14.108438634683818
2001-06-04,14.0150510922655
2001-06-05,14.078299501073033
2001-06-06,14.206541573257727
2001-06-07,14.434930007014486
2001-06-08,14.572146140291496
2001-06-11,14.416256526270603
2001-06-12,14.740302726511556
2001-06-13,14.243136412547885
2001-06-14,13.961553873440122
2001-06-15,13.449616109812437
2001-06-18,13.501407100437412
2001-06-19,12.795095732106875
2001-06-20,13.58015577171395
2001-06-21,13.428411900900075
2001-06-22,13.753503559639402
2001-06-25,13.852748349653648
2001-06-26,14.002452103882524
2001-06-27,13.893441663033707
2001-06-28,14.008070866653075
2001-06-29,13.99841800992321
2001-07-02,13.542844281598885
2001-07-03,13.350077000442171
2001-07-05,13.55177718123102
2001-07-06,13.429716141486596
2001-07-09,13.290064942650337
2001-07-10,12.98552767399011
2001-07-11,13.32547220487632
2001-07-12,13.612601452226375
2001-07-13,13.385817108856793
2001-07-16,12.972606022567051
2001-07-17,12.97497668278192
2001-07-18,13.064462801958953
2001-07-19,13.381453682345509
2001-07-20,13.508210626092295
2001-07-23,13.625910335138785
2001-07-24,13.632188605934584
2001-07-25,13.210064928964872
2001-07-26,13.597033018797541
2001-07-27,13.849578084338383
2001-07-30,14.210522131060072
2001-07-31,13.613383267253589
2001-08-01,13.345907356142872
2001-08-02,13.283156160596317
2001-08-03,13.08441665379022
2001-08-06,12.962526061922615
2001-08-07,12.919871252727972
2001-08-08,12.681247773019793
2001-08-09,12.785395170419097
2001-08-10,12.948763597139415
2001-08-13,12.947954270344965
2001-08-14,12.69376042743478
2001-08-15,12.9132017907016
2001-08-16,13.02128526659369
